id,x_centroid(lon),y_centroid(lat),perimeter(m),area(m_sq),majority_landuse,min_elev(m),max_elev(m),range_elev(m),mean_elev(m),std_elev(m),xmin(lon),ymin(lat),xmax(lon),ymax(lat),bearing(deg),length_to_width_ratio,diagonal(m),lengths(m),widths(m),STATE_NAME,SUB_REGION
5780,-81.288984,32.899654,1606.808039,157481.7304,568,35.276192,38.087971,2.811779,36.877852,0.607573,-82.222626,31.19676,-82.217808,31.200796,-6.47221171,1.021131357,641.4084493,458.2661088,448.7827211,South Carolina,South Atlantic
5781,-75.667925,39.303318,784.049819,38414.09921,556,16.432613,19.244238,2.811625,17.237137,0.633002,-75.579764,38.797719,-75.578688,38.798666,-12.36827774,1.129270528,140.6534787,105.301606,93.24745786,Delaware,South Atlantic
5782,-75.708587,39.189634,1779.328188,196877.4745,246,19.565517,22.376961,2.811443,20.647172,0.638933,-75.601204,38.479776,-75.59915,38.480956,-8.134617841,1.362651038,221.7716306,178.7934794,131.2100269,Delaware,South Atlantic
5783,-75.746268,39.198322,1025.032727,60022.4362,556,18.269806,21.080704,2.810898,19.063504,0.439155,-75.649353,39.358921,-75.648041,39.360199,-13.57992505,1.259828977,181.4324939,142.1071061,112.798728,Delaware,South Atlantic
5784,-75.731443,39.355125,771.431903,37184.87672,556,22.757242,25.567734,2.810492,24.137407,0.459745,-75.769256,38.858893,-75.766533,38.860784,-9.69359527,1.121302209,315.9146037,235.7757647,210.2695981,Delaware,South Atlantic
5785,-75.862558,39.029142,742.6484,34395.93675,246,16.741495,19.55195,2.810455,17.713893,0.78659,-75.925231,39.01986,-75.922999,39.021781,-11.82792096,1.107777486,287.7623236,213.6054542,192.8234296,Maryland,South Atlantic
5786,-75.860978,39.027714,1343.536253,112469.8426,246,17.072399,19.882687,2.810287,18.609852,0.677164,-75.605739,39.064985,-75.602921,39.06703,-10.2323939,1.069919092,333.0127937,243.2927783,227.3936226,Maryland,South Atlantic
5787,-76.00462,38.805895,585.2457,21403.00935,557,14.95,17.76,2.81,16.045601,0.726328,-75.762157,38.965888,-75.759751,38.967731,-10.67526368,1.015037573,292.0032653,208.0139446,204.9322608,Maryland,South Atlantic
5788,-75.770257,39.336506,445.3724,12384.84689,246,22.57,25.379999,2.809999,23.71875,0.717042,-75.791647,39.313155,-75.789626,39.314968,-12.42425713,1.159476156,266.2152959,201.5963961,173.8685139,Maryland,South Atlantic
5789,-75.506873,39.273655,688.476796,21025.17206,556,2.776949,5.586863,2.809914,3.824344,0.821706,-75.366795,38.787912,-75.365069,38.789202,-10.69808537,1.042919027,207.2548057,149.5978225,143.4414548,Delaware,South Atlantic
5790,-75.226838,38.618836,955.020438,56977.39832,575,6.491743,9.300797,2.809053,7.46049,0.560002,-75.740128,38.886099,-75.736893,38.888512,-10.41738405,1.043559626,387.8014227,280.0009832,268.3133537,Delaware,South Atlantic
5791,-75.748841,37.662883,2364.023562,349281.9661,246,14.550847,17.359579,2.808732,15.286386,0.325191,-75.844105,39.158218,-75.837499,39.163486,-11.04504971,1.028438917,817.0223773,585.7748759,569.5767304,Virginia,South Atlantic
5792,-75.658198,39.104032,1368.270994,116872.3098,556,16.71225,19.520699,2.808449,17.834171,0.297475,-75.636806,39.212659,-75.63493,39.213955,-9.729676851,1.121553957,216.5401745,161.6255976,144.108624,Delaware,South Atlantic
5793,-75.618797,39.218164,837.883458,43612.82485,556,14.66838,17.476675,2.808295,15.778789,0.468936,-75.36804,38.72523,-75.36595,38.726797,-10.73058077,1.040538567,251.4588982,181.3059968,174.2424572,Delaware,South Atlantic
5794,-81.254203,32.868567,1475.715585,131553.1015,38,39.296173,42.103222,2.807049,40.42563,0.471751,-78.760798,35.062458,-78.74063,35.078915,-9.054973971,1.003101322,2591.803807,1835.610126,1829.934909,South Carolina,South Atlantic
5795,-75.218236,38.719068,886.391671,49062.98197,556,8.382042,11.188265,2.806223,9.279652,0.592904,-75.637345,38.907168,-75.635797,38.908402,-11.19116151,1.0244076,191.7520655,137.2145483,133.9452658,Delaware,South Atlantic
5796,-80.080941,34.363209,2178.951082,293802.6605,582,65.337555,68.143074,2.805519,66.781232,0.818758,-84.233435,31.526461,-84.230263,31.529104,-4.788542163,1.02300755,420.4260147,300.6498363,293.8881891,South Carolina,South Atlantic
5797,-75.510216,39.204502,807.792634,40295.11454,556,3.804252,6.609041,2.804789,5.292705,0.63521,-75.254136,38.727816,-75.251402,38.729295,-7.844735217,1.442100557,288.6031363,237.1639431,164.4572856,Delaware,South Atlantic
5798,-75.619244,39.175775,443.928885,12287.29957,246,15.790779,18.595507,2.804728,16.768757,0.703194,-75.679175,39.342068,-75.677233,39.343573,-10.8572404,1.002067915,236.4209872,167.3483662,167.0030181,Delaware,South Atlantic
5799,-75.44611,38.851847,1190.222286,88457.87979,103,13.650543,16.454683,2.80414,14.540597,0.619043,-78.996933,34.931593,-78.991038,34.93596,-8.053885484,1.106694474,724.2768831,537.3978319,485.5882491,Delaware,South Atlantic
5800,-78.915208,34.438894,6464.341331,2610471.188,556,28.015718,30.819721,2.804003,29.701474,0.555586,-79.470159,34.519501,-79.465069,34.523869,-8.919059423,1.041532344,673.3184255,485.699441,466.3315967,North Carolina,South Atlantic
5801,-80.981148,33.165876,1097.624393,45949.89533,216,28.420208,31.223984,2.803776,29.49596,0.850157,-81.147659,33.328585,-81.144118,33.33258,-9.85488258,1.350290052,552.7749942,444.2237354,328.9839355,South Carolina,South Atlantic
5802,-75.80659,39.04178,1148.5524,82315.61724,246,15.641852,18.445602,2.80375,17.064806,0.408218,-75.830953,39.050725,-75.828491,39.052972,-12.60054814,1.17523325,328.0624886,249.8550055,212.6003545,Maryland,South Atlantic
5803,-75.823309,39.075636,489.21,14700.56537,246,17.721273,20.525007,2.803734,18.95201,0.531729,-75.900133,39.072877,-75.897302,39.075278,-11.68047298,1.092440037,361.9408315,266.9790225,244.3878047,Maryland,South Atlantic
5804,-75.867234,39.019825,602.9092,22626.17264,246,17.49472,20.297199,2.802479,18.207958,0.654345,-75.880828,39.017206,-75.876678,39.020406,-10.65997469,1.007616022,505.1249039,358.5337273,355.8237658,Maryland,South Atlantic
5805,-75.817634,39.036434,492.768,15167.0722,556,17.749193,20.55147,2.802277,18.998822,0.633131,-75.861305,39.03472,-75.859259,39.036413,-11.43307476,1.065275635,258.2006508,188.2530095,176.7176525,Maryland,South Atlantic
5806,-75.885259,38.997766,1068.186753,71110.99148,556,14.776852,17.57897,2.802118,16.223874,0.585991,-75.516087,39.009048,-75.513458,39.011362,-12.42237747,1.132728219,343.2254002,257.305063,227.1551628,Maryland,South Atlantic
5807,-75.787202,39.037668,1413.428,121987.7806,556,16.141449,18.942778,2.801329,17.211022,0.421215,-75.851737,39.031417,-75.850681,39.032266,-11.1231304,1.0349853,131.2706742,94.40450234,91.21337504,Maryland,South Atlantic
5808,-75.747429,38.56485,1663.675351,172982.7265,556,4.269789,7.070945,2.801156,5.484308,0.432335,-75.812263,39.036097,-75.809833,39.038458,-13.40239554,1.250860355,336.1115924,262.5312209,209.8805194,Maryland,South Atlantic
5809,-74.76176,39.79256,772.656,37222.53253,556,25.510286,28.31135,2.801064,26.859496,0.908395,-74.409522,39.685369,-74.406635,39.687494,-11.19725614,1.045518704,341.8506354,247.0448064,236.289227,New Jersey,Middle Atlantic
5810,-75.090622,39.605429,820.344,41579.72839,556,29.226555,32.0275,2.800945,30.111167,0.567346,-75.78874,39.056934,-75.786388,39.058727,-10.60622136,1.018614323,284.5897725,203.0836959,199.3725115,New Jersey,Middle Atlantic
5811,-75.259287,38.771131,625.742089,24471.86451,556,5.3501,8.150966,2.800866,6.272136,0.693169,-75.718112,38.938956,-75.715444,38.941378,-12.63023006,1.167109008,354.6481288,269.3141058,230.7531721,Delaware,South Atlantic
5812,-84.506365,31.187781,1326.976048,110052.4601,556,45.533695,48.334053,2.800358,46.162178,0.587792,-75.56052,37.881021,-75.551056,37.88652,-8.252755829,1.358395551,1031.377164,830.6057647,611.4608988,Georgia,South Atlantic
5813,-76.025722,38.890249,680.0275,28878.98618,557,19.9,22.700001,2.800001,20.923268,0.659368,-75.852517,38.991569,-75.848148,38.994435,-9.115347361,1.184841335,494.0940377,377.590757,318.6846591,Maryland,South Atlantic
5814,-80.975783,33.224618,2119.750479,181072.1285,556,43.055561,45.855335,2.799774,44.535189,0.504593,-81.657063,32.562002,-81.653862,32.565155,-8.137967089,1.168715657,461.4181778,350.5975978,299.9853692,South Carolina,South Atlantic
5815,-75.67937,39.149472,553.420033,18890.5555,556,17.836266,20.635956,2.79969,19.206174,0.691605,-75.515552,39.274002,-75.512591,39.276273,-10.8659025,1.009331389,358.7895734,254.8800779,252.5236812,Delaware,South Atlantic
5816,-81.231787,32.87943,1273.818759,100393.7214,557,37.912022,40.711502,2.79948,39.828834,0.50362,-82.424972,31.877031,-82.421304,31.879467,-5.006333149,1.278655579,439.6891062,346.3505051,270.8708356,South Carolina,South Atlantic
5817,-75.788693,39.070698,853.7268,45136.63267,246,17.701027,20.500463,2.799437,18.486415,0.595572,-75.840423,39.064905,-75.836193,39.068024,-10.23172053,1.053000869,503.6329271,365.1985791,346.8169778,Maryland,South Atlantic
5818,-80.128671,34.304785,3328.177681,690346.1805,257,65.348885,68.147041,2.798157,66.391288,0.301731,-84.551064,31.1104,-84.548088,31.112776,-4.338132892,1.072378655,387.3890464,283.3215314,264.1991521,South Carolina,South Atlantic
5819,-75.820046,38.548172,606.030095,22801.24606,246,5.635431,8.433461,2.79803,7.110115,0.577163,-75.818285,39.035955,-75.817067,39.037152,-13.54405559,1.265217447,169.6539503,133.1003373,105.1995747,Maryland,South Atlantic
5820,-75.219349,38.730522,1183.145247,86624.48203,557,6.327789,9.125188,2.797399,7.387102,0.578557,-75.781438,38.94186,-75.779243,38.943382,-9.670754992,1.121705876,254.3200071,189.8360125,169.2386717,Delaware,South Atlantic
5821,-75.496821,39.260266,1098.923138,73774.9537,556,2.668761,5.46557,2.796809,3.687167,0.705124,-75.853769,38.78266,-75.848284,38.788728,-15.14106964,1.419179942,825.3986238,674.7308165,475.4371146,Delaware,South Atlantic
5822,-79.861665,34.384434,1216.830412,91902.14408,556,52.178814,54.974083,2.795269,53.494436,0.733948,-79.346508,34.700628,-79.343155,34.703362,-8.576838205,1.008276539,431.7099598,306.5230528,304.0069276,South Carolina,South Atlantic
5823,-75.84357,38.921429,637.398501,25362.19188,556,12.754311,15.549557,2.795246,13.857045,0.674983,-75.763078,39.108111,-75.760275,39.110286,-10.81034427,1.000003562,342.0240655,241.8498326,241.8489712,Maryland,South Atlantic
5824,-75.706131,39.050052,1134.70751,79332.40744,556,13.733498,16.528044,2.794546,14.771336,0.558744,-75.76451,39.192067,-75.762393,39.194642,-16.66117562,1.569411151,339.5100548,286.3269362,182.4422721,Delaware,South Atlantic
5825,-75.378141,39.380586,677.3312,28467.2899,557,1.464837,4.259274,2.794438,2.668992,0.653791,-75.901273,39.049772,-75.895928,39.054339,-11.76640876,1.100237611,686.231497,507.8272337,461.5614197,New Jersey,Middle Atlantic
5826,-75.844704,37.582282,1453.314399,131922.6571,246,8.853526,11.646712,2.793186,10.144659,0.468957,-75.857777,39.173559,-75.852504,39.178344,-12.5106639,1.17055061,699.7806779,532.0677213,454.5448241,Virginia,South Atlantic
5827,-74.676147,39.9978,651.556,26267.09068,557,18.552395,21.345163,2.792768,19.769461,0.735588,-74.786586,39.950771,-74.784459,39.952797,-14.04193818,1.24252504,289.1772102,225.280922,181.3089593,New Jersey,Middle Atlantic
5828,-75.336933,39.541371,382.6308,8286.170804,246,17.994184,20.786173,2.791988,18.633937,0.681819,-75.946531,39.054126,-75.944011,39.055862,-9.501934203,1.127251574,290.8782308,217.5983258,193.0343952,New Jersey,Middle Atlantic
5829,-75.60159,38.831841,1459.180872,132533.0144,556,16.660837,19.452557,2.791719,17.796979,0.466057,-75.690942,38.977699,-75.687079,38.98126,-12.84312355,1.185790168,517.9659964,395.9651358,333.9251299,Delaware,South Atlantic
5830,-75.537006,39.269542,1178.797788,85139.89158,556,4.145794,6.937349,2.791554,5.255348,0.567055,-75.559203,38.784663,-75.557459,38.785998,-10.81316951,1.018320471,211.8640206,151.1648216,148.445235,Delaware,South Atlantic
5831,-79.261196,34.836761,3710.9265,613374.0532,257,65.592735,68.383919,2.791183,66.345404,0.689568,-80.394411,34.075739,-80.386709,34.083274,-9.280616115,1.181118063,1097.800002,837.8537734,709.3734317,North Carolina,South Atlantic
5832,-75.393343,39.494416,711.3064,31525.60391,246,6.628521,9.419442,2.790921,7.130953,0.591657,-74.92282,38.974208,-74.92115,38.975837,-14.24516605,1.254711114,231.6273934,181.1365236,144.3651225,New Jersey,Middle Atlantic
5833,-80.801792,33.218798,3611.35407,755198.3243,556,35.317345,38.107914,2.790569,36.638566,0.603136,-81.670459,33.088272,-81.667446,33.090856,-7.085658898,1.0236164,401.6797217,287.327698,280.6986075,South Carolina,South Atlantic
5834,-75.937282,37.326514,2853.419833,508873.0843,556,8.912657,11.703101,2.790444,10.239129,0.390717,-75.967943,39.176557,-75.964142,39.179277,-9.849707496,1.083289234,445.8930601,327.641042,302.4501968,Virginia,South Atlantic
5835,-76.1278,39.156565,810.871,41078.02326,556,5.41,8.2,2.79,6.846168,0.43652,-75.853375,39.015489,-75.851176,39.01722,-10.89595345,1.013127974,270.4460901,192.4784077,189.9842987,Maryland,South Atlantic
5836,-75.803881,39.033005,809.409189,40938.48627,556,14.670802,17.460007,2.789205,16.406242,0.523631,-75.710775,39.171944,-75.708873,39.173397,-10.68350714,1.014819526,230.1872363,163.9605737,161.5662387,Maryland,South Atlantic
5837,-79.202497,34.860994,1268.259993,100422.5966,38,64.959969,67.748695,2.788727,66.317718,1.038728,-84.384871,31.336662,-84.368199,31.348334,-3.930559562,1.220013065,2047.278927,1583.41492,1297.867183,North Carolina,South Atlantic
5838,-75.736344,39.115265,828.184617,41902.74326,556,16.096493,18.884823,2.78833,17.553413,0.495273,-75.673256,39.230054,-75.670397,39.23347,-16.48047881,1.542478108,452.6787767,379.8418693,246.2543017,Delaware,South Atlantic
5839,-80.623084,33.451147,1105.828594,76357.21487,556,43.67186,46.458973,2.787113,45.255015,0.660223,-80.455563,33.840952,-80.452262,33.843938,-8.534660533,1.089078869,450.7609237,332.0280445,304.8705231,South Carolina,South Atlantic
5840,-81.551276,32.879712,1668.745322,170674.234,254,30.852766,33.638824,2.786058,32.269378,0.602303,-78.494738,35.099648,-78.488036,35.104728,-8.604387173,1.079382503,831.1454466,609.7110368,564.8702246,Georgia,South Atlantic
5841,-81.150969,32.888903,2210.173061,303416.993,241,31.557453,34.343323,2.78587,32.54,0.7285,-81.107178,31.819476,-81.104043,31.822183,-7.606872313,1.016197641,422.3028681,301.0046649,296.2068134,South Carolina,South Atlantic
5842,-75.420597,39.715558,883.1372,47854.40401,103,8.379675,11.164982,2.785307,9.608316,0.53142,-75.062741,39.671271,-75.060093,39.673311,-11.23836957,1.000874389,320.6544308,226.8376588,226.6394876,New Jersey,Middle Atlantic
5843,-75.724969,39.359926,665.101773,27318.77108,246,22.134487,24.91901,2.784523,23.211412,0.58451,-75.468645,38.851756,-75.466228,38.854704,-17.02538102,1.566176527,388.9212759,327.8026484,209.301214,Delaware,South Atlantic
5844,-75.692095,39.261995,778.179042,37241.09292,557,19.214432,21.998798,2.784367,20.85042,0.558718,-75.711062,38.758787,-75.709051,38.760396,-11.17670862,1.026046799,249.8284145,178.9126405,174.3708383,Delaware,South Atlantic
5845,-81.037871,33.222812,2044.391754,258030.9897,242,47.353916,50.138023,2.784107,48.39023,0.571863,-81.551172,32.387975,-81.546748,32.391916,-7.461713141,1.054926823,603.8110262,438.2192069,415.4024691,South Carolina,South Atlantic
5846,-75.579458,39.100171,1574.246257,154459.9829,246,14.678947,17.462835,2.783888,15.440007,0.693324,-75.534456,39.206975,-75.532229,39.209472,-15.65524789,1.447007754,337.5036524,277.6537264,191.8812982,Delaware,South Atlantic
5847,-80.442586,33.845395,1324.448789,109492.465,556,54.96228,57.746136,2.783855,56.050638,0.600424,-80.691336,33.326042,-80.680511,33.335616,-8.152259958,1.058495594,1464.496404,1064.580229,1005.74838,South Carolina,South Atlantic
5848,-81.054729,33.241833,1569.756819,153398.3688,241,49.12326,51.905415,2.782154,50.148312,0.552351,-81.309999,32.688624,-81.304772,32.693112,-7.397069224,1.020199999,698.7924978,499.0428332,489.1617662,South Carolina,South Atlantic
5849,-81.272849,32.77061,2122.336112,280798.8726,38,39.797646,42.579144,2.781498,40.981655,0.508967,-81.205119,32.918794,-81.200212,32.922772,-7.070821519,1.03548019,636.7406062,458.0274882,442.3334144,South Carolina,South Atlantic
5850,-83.09173,31.179742,1395.714728,119026.6112,556,68.090134,70.871498,2.781364,69.096887,0.931933,-77.761285,35.28105,-77.745224,35.293102,-9.052721575,1.087873771,1980.159281,1457.882764,1340.121256,Georgia,South Atlantic
5851,-75.645076,37.773417,4510.487397,1257213.834,556,12.10879,14.89009,2.7813,13.42328,0.393538,-75.783851,39.168367,-75.779038,39.170672,-6.71273961,1.618866203,487.6954449,414.922389,256.3043124,Virginia,South Atlantic
5852,-75.593938,39.097127,939.556681,52576.80724,556,15.293163,18.073963,2.7808,16.73954,0.674898,-75.618177,39.218181,-75.615836,39.220261,-12.45211616,1.146842484,306.8601559,231.285456,201.6715104,Delaware,South Atlantic
5853,-75.761566,39.080534,1275.1668,98019.0102,556,15.52471,18.305407,2.780697,16.656745,0.590742,-75.794436,39.071048,-75.791755,39.073577,-13.04123374,1.21502741,364.2046481,281.211974,231.4449631,Maryland,South Atlantic
5854,-75.71592,39.360948,726.440727,32980.58766,556,21.270647,24.05084,2.780193,22.110544,0.628288,-75.453387,38.844362,-75.45127,38.846328,-13.13687049,1.192359901,285.3124883,218.6092156,183.3416365,Delaware,South Atlantic
5855,-76.002969,38.805875,508.9721,16044.98239,557,14.98,17.76,2.780001,15.96677,0.582967,-75.735563,38.958442,-75.731849,38.96197,-13.18191205,1.221600489,506.9683574,392.2957066,321.1325718,Maryland,South Atlantic
5856,-75.867525,37.460206,2855.998943,416227.462,557,9.769449,12.548922,2.779472,10.880486,0.352004,-75.895075,39.158233,-75.890876,39.161388,-10.38341351,1.031989119,504.1264726,362.0424157,350.8199932,Virginia,South Atlantic
5857,-80.927525,33.326309,1405.540963,123456.0837,38,43.952759,46.732132,2.779373,44.725104,0.572763,-81.17117,33.1151,-81.167414,33.119269,-9.673641346,1.325203941,580.7417534,463.5716458,349.811551,South Carolina,South Atlantic
5858,-75.79379,39.114863,2105.7756,276959.9863,556,20.190405,22.969774,2.779369,21.190361,0.434076,-75.884891,39.124877,-75.881823,39.127404,-11.364554,1.061733424,385.9963212,280.9895745,264.6517178,Maryland,South Atlantic
5859,-80.289846,34.107746,914.734172,51873.90785,38,57.908726,60.688072,2.779346,59.346386,0.546003,-84.110903,31.471696,-84.103139,31.476721,-3.804500141,1.317791321,924.3091216,736.3218438,558.7545098,South Carolina,South Atlantic
5860,-75.792649,38.811088,1450.382187,130153.1761,103,15.25106,18.030369,2.779308,16.042006,0.467674,-75.760455,39.053547,-75.755529,39.058379,-13.57508267,1.263161593,685.2739689,537.2938821,425.3564114,Maryland,South Atlantic
5861,-75.656367,39.201091,1053.875332,69327.60698,581,18.66324,21.442495,2.779255,19.762771,0.649726,-75.643241,38.68694,-75.641704,38.688234,-11.7975008,1.078566546,196.2137652,143.8862439,133.4050685,Delaware,South Atlantic
